profile,param_id,beta,gamma,run_id,seed,budget_k_pct,budget_k_nodes,strategy,selected_node_ids,final_mean_infected_per_hh,baseline_mean_infected_per_hh,reduction_vs_baseline_pct,transmissions_blocked,transmission_block_rate_pct,infections_prevented,prevention_rate_pct,precision_k_pct,transmission_coverage,selected_index_cases,selected_contacts,sars_pos_contacts_in_selected,recall_k_pct,dynamic_duration_coverage_pct,dynamic_contact_event_coverage_pct,lcc_reduction_pct
smoke,beta0.20_gamma0.10,0.2,0.1,0,745,7,23,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002,2.7727,2.9773,6.8702,30.0,10.4895,30.0,19.6078,69.5652,10.4895,8.0,15.0,8.0,6.639,7.1811,7.2605,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10745,7,23,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002,2.8409,3.2614,12.892,30.0,10.4895,30.0,19.6078,69.5652,10.4895,8.0,15.0,8.0,6.639,7.1811,7.2605,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20745,7,23,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002,2.7273,3.1705,13.9785,30.0,10.4895,30.0,19.6078,69.5652,10.4895,8.0,15.0,8.0,6.639,7.1811,7.2605,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,746,7,23,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001,2.4432,2.9773,17.9389,43.0,15.035,32.0,20.915,95.6522,15.035,17.0,6.0,5.0,9.1286,11.0762,10.1905,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10746,7,23,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001,2.5795,3.2614,20.9059,43.0,15.035,32.0,20.915,95.6522,15.035,17.0,6.0,5.0,9.1286,11.0762,10.1905,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20746,7,23,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001,2.5568,3.1705,19.3548,43.0,15.035,32.0,20.915,95.6522,15.035,17.0,6.0,5.0,9.1286,11.0762,10.1905,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,843,8,27,random,S012-002|S007-006|S067-004|S031-002|S018-005|J063-002|J041-003|S047-003|J037-004|S071-004|J054-002|J029-003|S079-003|S070-003|J020-007|S064-004|S020-001|J048-005|J008-006|J070-004|S026-009|J037-003|S040-002|J063-001|J057-002|J033-008|S073-004,2.9091,2.9773,2.2901,51.0,17.8322,47.0,30.719,74.0741,17.8322,2.0,25.0,18.0,8.2988,17.9455,16.0322,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,1,10843,8,27,random,J050-002|J023-008|S049-001|S007-008|J023-005|J039-001|S020-001|J076-001|J030-001|J059-003|S021-003|S061-004|J055-001|S057-001|S071-006|J024-004|J063-005|J022-001|J050-003|J073-003|J027-003|S048-001|S071-008|S073-003|J064-003|J068-001|J048-003,2.8636,3.2614,12.1951,36.0,12.5874,33.0,21.5686,74.0741,12.5874,10.0,17.0,10.0,8.2988,10.9859,11.3575,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,20843,8,27,random,S032-001|J054-003|J047-003|S021-006|S067-004|J024-004|S026-001|J054-001|J033-002|J041-005|S079-003|S033-004|J055-001|S079-006|S062-007|J044-004|J024-001|J063-002|J043-003|S033-003|J070-004|J075-001|J029-001|J029-003|S021-004|J068-002|J033-007,2.9432,3.1705,7.1685,43.0,15.035,37.0,24.183,77.7778,15.035,7.0,20.0,14.0,8.7137,15.6544,14.8539,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,844,8,27,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004,2.8523,2.9773,4.1985,39.0,13.6364,26.0,16.9935,62.963,13.6364,4.0,23.0,13.0,7.0539,49.9409,40.8134,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10844,8,27,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004,2.8295,3.2614,13.2404,39.0,13.6364,26.0,16.9935,62.963,13.6364,4.0,23.0,13.0,7.0539,49.9409,40.8134,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20844,8,27,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004,2.7386,3.1705,13.6201,39.0,13.6364,26.0,16.9935,62.963,13.6364,4.0,23.0,13.0,7.0539,49.9409,40.8134,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,845,8,27,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001,2.6705,2.9773,10.3053,35.0,12.2378,35.0,22.8758,70.3704,12.2378,9.0,18.0,10.0,7.8838,7.2305,7.343,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10845,8,27,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001,2.5795,3.2614,20.9059,35.0,12.2378,35.0,22.8758,70.3704,12.2378,9.0,18.0,10.0,7.8838,7.2305,7.343,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20845,8,27,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001,2.6023,3.1705,17.9211,35.0,12.2378,35.0,22.8758,70.3704,12.2378,9.0,18.0,10.0,7.8838,7.2305,7.343,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,846,8,27,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001,2.4773,2.9773,16.7939,48.0,16.7832,37.0,24.183,96.2963,16.7832,20.0,7.0,6.0,10.7884,17.7385,14.7258,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10846,8,27,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001,2.5795,3.2614,20.9059,48.0,16.7832,37.0,24.183,96.2963,16.7832,20.0,7.0,6.0,10.7884,17.7385,14.7258,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20846,8,27,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001,2.4205,3.1705,23.6559,48.0,16.7832,37.0,24.183,96.2963,16.7832,20.0,7.0,6.0,10.7884,17.7385,14.7258,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,943,9,30,random,J053-003|S071-008|J030-003|S033-004|J008-006|J047-002|S039-002|S053-003|S028-003|S078-002|J043-002|J022-001|J044-005|S005-002|J039-001|S007-003|J029-003|S031-002|S074-002|J047-003|S079-001|J064-002|J050-003|J048-001|S026-007|S062-005|S040-002|S049-004|S061-003|J055-004,2.8864,2.9773,3.0534,52.0,18.1818,51.0,33.3333,66.6667,18.1818,4.0,26.0,16.0,8.2988,15.0752,15.7704,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,1,10943,9,30,random,J048-001|S056-003|J064-002|J072-001|S011-001|S049-005|J027-001|S007-004|J023-001|J048-005|S050-003|S015-002|S036-004|J039-006|S073-002|S080-002|S006-008|J063-004|S005-001|J057-002|J054-001|J008-006|S047-001|S061-004|J029-003|J067-007|S072-001|J027-002|J075-003|J048-002,2.7045,3.2614,17.0732,52.0,18.1818,52.0,33.9869,76.6667,18.1818,9.0,21.0,14.0,9.5436,23.1054,23.1091,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,20943,9,30,random,S007-004|S009-003|S062-001|S062-005|S006-010|J020-001|J053-001|S036-001|S008-001|J020-002|J027-001|S062-002|J039-007|S011-001|J041-002|S015-002|J059-004|J050-003|S048-006|S040-001|S005-001|S061-004|J033-005|J063-004|S051-004|S020-001|S071-001|S045-002|S061-005|S016-003,2.5795,3.1705,18.638,57.0,19.9301,53.0,34.6405,83.3333,19.9301,11.0,19.0,14.0,10.3734,15.3895,16.2243,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,944,9,30,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001,2.7614,2.9773,7.2519,41.0,14.3357,26.0,16.9935,63.3333,14.3357,6.0,24.0,13.0,7.8838,51.4272,42.3745,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10944,9,30,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001,2.8295,3.2614,13.2404,41.0,14.3357,26.0,16.9935,63.3333,14.3357,6.0,24.0,13.0,7.8838,51.4272,42.3745,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20944,9,30,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001,2.75,3.1705,13.2616,41.0,14.3357,26.0,16.9935,63.3333,14.3357,6.0,24.0,13.0,7.8838,51.4272,42.3745,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,945,9,30,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004,2.4886,2.9773,16.4122,41.0,14.3357,41.0,26.7974,70.0,14.3357,10.0,20.0,11.0,8.7137,7.3827,7.5465,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10945,9,30,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004,2.6477,3.2614,18.8153,41.0,14.3357,41.0,26.7974,70.0,14.3357,10.0,20.0,11.0,8.7137,7.3827,7.5465,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20945,9,30,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004,2.5227,3.1705,20.4301,41.0,14.3357,41.0,26.7974,70.0,14.3357,10.0,20.0,11.0,8.7137,7.3827,7.5465,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,946,9,30,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003,2.4659,2.9773,17.1756,50.0,17.4825,37.0,24.183,96.6667,17.4825,21.0,9.0,8.0,12.0332,18.644,15.6594,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,10946,9,30,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003,2.5909,3.2614,20.5575,50.0,17.4825,37.0,24.183,96.6667,17.4825,21.0,9.0,8.0,12.0332,18.644,15.6594,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,20946,9,30,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003,2.6136,3.1705,17.5627,50.0,17.4825,37.0,24.183,96.6667,17.4825,21.0,9.0,8.0,12.0332,18.644,15.6594,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,1043,10,34,random,J054-003|J027-004|S072-008|S064-001|J023-001|J027-001|J043-001|J068-002|J044-002|S005-001|S045-004|S021-006|J037-003|J042-003|J033-001|S018-005|J047-001|S009-002|S067-001|S057-004|S056-001|J048-003|J077-001|J067-006|S028-002|S057-001|S062-005|S062-007|S023-001|J050-001|S075-001|J048-002|J010-002|J039-006,2.375,2.9773,20.229,52.0,18.1818,52.0,33.9869,70.5882,18.1818,14.0,20.0,10.0,9.9585,18.3676,18.7076,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,11043,10,34,random,J031-002|J033-001|J010-002|S050-001|J057-004|J077-001|S033-004|J067-007|S007-005|S015-004|S009-003|J075-003|J055-001|S008-002|S048-005|J050-002|S039-002|J039-002|J041-002|S051-001|J059-003|J057-002|J023-005|S075-004|J020-003|J031-001|J029-002|S040-002|S060-004|S045-006|J050-001|S012-002|S039-004|S080-002,2.6818,3.2614,17.77,48.0,16.7832,43.0,28.1046,67.6471,16.7832,7.0,27.0,16.0,9.5436,15.1834,16.2471,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,21043,10,34,random,J008-005|J023-001|S021-005|S053-002|S007-006|J059-001|S026-001|J029-001|J008-007|S072-005|S040-004|S060-001|J043-002|S048-001|J041-003|J020-001|S079-003|J041-002|S051-004|J073-002|J037-002|J073-003|J044-002|S026-005|J022-004|S006-008|S004-003|S071-001|J053-002|S015-002|S073-002|J020-003|S062-007|J023-008,2.7045,3.1705,14.6953,54.0,18.8811,52.0,33.9869,64.7059,18.8811,8.0,26.0,14.0,9.1286,19.5715,21.6462,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,1044,10,34,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005,2.8068,2.9773,5.7252,49.0,17.1329,34.0,22.2222,64.7059,17.1329,6.0,28.0,16.0,9.1286,56.9104,48.3372,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,11044,10,34,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005,2.8182,3.2614,13.5889,49.0,17.1329,34.0,22.2222,64.7059,17.1329,6.0,28.0,16.0,9.1286,56.9104,48.3372,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,21044,10,34,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005,2.8182,3.1705,11.1111,49.0,17.1329,34.0,22.2222,64.7059,17.1329,6.0,28.0,16.0,9.1286,56.9104,48.3372,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,1045,10,34,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008,2.4773,2.9773,16.7939,47.0,16.4336,47.0,30.719,70.5882,16.4336,11.0,23.0,13.0,9.9585,8.3421,8.1513,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,1,11045,10,34,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008,2.5455,3.2614,21.9512,47.0,16.4336,47.0,30.719,70.5882,16.4336,11.0,23.0,13.0,9.9585,8.3421,8.1513,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,21045,10,34,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008,2.6705,3.1705,15.7706,47.0,16.4336,47.0,30.719,70.5882,16.4336,11.0,23.0,13.0,9.9585,8.3421,8.1513,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,1046,10,34,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001,2.3295,2.9773,21.7557,57.0,19.9301,43.0,28.1046,94.1176,19.9301,22.0,12.0,10.0,13.278,20.0096,17.3457,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,11046,10,34,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001,2.5114,3.2614,22.9965,57.0,19.9301,43.0,28.1046,94.1176,19.9301,22.0,12.0,10.0,13.278,20.0096,17.3457,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,21046,10,34,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001,2.4318,3.1705,23.2975,57.0,19.9301,43.0,28.1046,94.1176,19.9301,22.0,12.0,10.0,13.278,20.0096,17.3457,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,1143,11,37,random,S028-003|J042-003|S007-008|J043-006|J070-003|J029-002|S039-002|J053-001|S049-005|J055-004|J022-001|J048-005|J024-002|J068-002|J027-004|S040-002|J048-004|J031-001|S072-006|S028-004|J027-003|J075-004|S030-001|S053-002|J077-001|J063-001|S020-001|J044-003|J008-002|J067-002|J063-003|J008-007|S033-001|S048-002|J021-003|S078-003|S075-004,2.7159,2.9773,8.7786,51.0,17.8322,49.0,32.0261,70.2703,17.8322,8.0,29.0,18.0,10.7884,25.1211,21.6903,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,1,11143,11,37,random,S080-001|J043-002|S067-004|S033-001|S045-003|S057-003|J044-003|S060-001|J053-002|J039-003|S020-001|J059-004|S036-002|J027-004|S033-004|S049-005|J037-004|J043-005|J008-001|S031-003|J039-001|S015-002|S018-003|S062-005|J042-001|S071-008|J044-004|J053-003|S072-008|S073-003|S039-003|J064-003|J063-005|S063-003|J023-008|S060-003|S028-004,2.6364,3.2614,19.1638,65.0,22.7273,55.0,35.9477,70.2703,22.7273,7.0,30.0,19.0,10.7884,30.1648,27.3057,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,21143,11,37,random,J072-001|J023-001|S061-002|J064-002|S073-004|S030-001|J064-003|J008-002|S021-004|S026-009|J039-006|J008-005|S078-003|J030-001|J033-002|S018-001|J073-003|J039-005|S080-001|J043-002|J048-001|J043-005|S011-002|S011-004|S074-003|S053-002|J027-001|S062-007|J077-005|S004-001|S006-004|J010-002|S039-004|S007-007|S079-005|J041-001|S012-001,2.3977,3.1705,24.3728,60.0,20.979,53.0,34.6405,75.6757,20.979,11.0,26.0,17.0,11.6183,24.724,22.6523,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,1144,11,37,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004,2.7614,2.9773,7.2519,51.0,17.8322,34.0,22.2222,62.1622,17.8322,6.0,31.0,17.0,9.5436,59.2494,50.8844,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,1,11144,11,37,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004,2.6477,3.2614,18.8153,51.0,17.8322,34.0,22.2222,62.1622,17.8322,6.0,31.0,17.0,9.5436,59.2494,50.8844,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,2,21144,11,37,degree,J043-005|S005-001|J063-001|J043-006|S028-004|J008-004|S005-002|S080-002|J063-005|J008-001|J063-002|J033-007|S028-002|J023-006|S018-003|J008-006|S011-004|S080-003|S028-001|J063-003|S072-006|J044-006|J023-008|S011-005|S026-003|J075-003|S072-004|S005-003|S018-001|S026-001|J039-006|S061-005|S036-003|S028-005|J008-007|J043-003|S060-004,2.7045,3.1705,14.6953,51.0,17.8322,34.0,22.2222,62.1622,17.8322,6.0,31.0,17.0,9.5436,59.2494,50.8844,0.0
smoke,beta0.20_gamma0.10,0.2,0.1,0,1145,11,37,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004,2.4091,2.9773,19.084,53.0,18.5315,53.0,34.6405,70.2703,18.5315,12.0,25.0,14.0,10.7884,8.4748,8.4117,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,1,11145,11,37,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004,2.5568,3.2614,21.6028,53.0,18.5315,53.0,34.6405,70.2703,18.5315,12.0,25.0,14.0,10.7884,8.4748,8.4117,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,2,21145,11,37,betweenness,S005-003|S080-001|J075-001|J063-004|S008-002|J030-004|S028-003|J023-001|S036-002|J029-003|S023-003|J041-004|S078-001|S061-001|S012-003|J021-002|S070-001|S004-002|J073-002|J054-001|S039-001|S009-003|S040-002|S064-004|S074-003|S052-003|J010-001|J047-003|S072-001|J043-004|S011-003|J033-001|S026-007|S007-008|S021-004|S071-001|S045-004,2.5455,3.1705,19.7133,53.0,18.5315,53.0,34.6405,70.2703,18.5315,12.0,25.0,14.0,10.7884,8.4748,8.4117,12.5
smoke,beta0.20_gamma0.10,0.2,0.1,0,1146,11,37,gnn,S081-001|J075-001|J055-001|S008-001|S047-001|J053-001|S018-003|S018-001|J067-001|J059-001|S071-005|S012-001|J050-003|S079-001|S079-004|J050-001|J009-001|S071-001|S052-001|S011-001|S060-003|J059-003|J064-001|J063-002|S005-001|J076-001|S031-001|S060-001|J059-002|S079-003|J053-002|J044-005|S012-003|S016-001|S073-003|S051-004|S011-002,2.4659,2.9773,17.1756,60.0,20.979,46.0,30.0654,91.8919,20.979,22.0,15.0,12.0,14.1079,20.766,18.275,0.0
