profile,param_id,beta,gamma,run_id,seed,budget_k_pct,budget_k_nodes,strategy,time_step,mean_susceptible,mean_infected_active,mean_recovered,mean_ever_infected,n_households
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001643,16,54,random,8,0.7386,1.2386,1.2727,2.5114,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001643,16,54,random,9,0.7273,1.0568,1.4659,2.5227,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001643,16,54,random,10,0.7273,0.9659,1.5568,2.5227,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,0,2.4545,0.7955,0.0,0.7955,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,1,2.0341,1.1932,0.0227,1.2159,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,2,1.5795,1.4773,0.1932,1.6705,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,3,1.2273,1.7386,0.2841,2.0227,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,4,1.0568,1.7159,0.4773,2.1932,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,5,0.9545,1.6591,0.6364,2.2955,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,6,0.8295,1.625,0.7955,2.4205,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,7,0.7386,1.5795,0.9318,2.5114,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,8,0.7045,1.4318,1.1136,2.5455,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,9,0.6932,1.2614,1.2955,2.5568,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011643,16,54,random,10,0.6932,1.1364,1.4205,2.5568,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,0,2.4318,0.8182,0.0,0.8182,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,1,2.0795,1.0455,0.125,1.1705,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,2,1.6477,1.3864,0.2159,1.6023,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,3,1.3409,1.5114,0.3977,1.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,4,1.1818,1.5227,0.5455,2.0682,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,5,1.1364,1.4091,0.7045,2.1136,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,6,1.0568,1.3864,0.8068,2.1932,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,7,0.9773,1.375,0.8977,2.2727,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,8,0.9205,1.3295,1.0,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,9,0.8977,1.1932,1.1591,2.3523,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021643,16,54,random,10,0.8636,1.0682,1.3182,2.3864,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,0,2.3295,0.9205,0.0,0.9205,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,1,1.8977,1.2727,0.0795,1.3523,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,2,1.4659,1.5455,0.2386,1.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,3,1.0,1.8523,0.3977,2.25,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,4,0.8295,1.7955,0.625,2.4205,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,5,0.6705,1.7614,0.8182,2.5795,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,6,0.5909,1.5909,1.0682,2.6591,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,7,0.5568,1.4886,1.2045,2.6932,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,8,0.5341,1.2841,1.4318,2.7159,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,9,0.5114,1.1705,1.5682,2.7386,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001644,16,54,degree,10,0.5,1.0795,1.6705,2.75,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,0,2.3295,0.9205,0.0,0.9205,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,1,1.875,1.2727,0.1023,1.375,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,2,1.4091,1.6477,0.1932,1.8409,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,3,1.0909,1.8523,0.3068,2.1591,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,4,0.7841,2.0,0.4659,2.4659,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,5,0.6932,1.9205,0.6364,2.5568,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,6,0.5795,1.7841,0.8864,2.6705,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,7,0.5227,1.6705,1.0568,2.7273,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,8,0.4886,1.5,1.2614,2.7614,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,9,0.4659,1.3295,1.4545,2.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011644,16,54,degree,10,0.4432,1.1818,1.625,2.8068,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,0,2.3295,0.9205,0.0,0.9205,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,1,1.8068,1.3977,0.0455,1.4432,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,2,1.3409,1.7727,0.1364,1.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,3,0.9545,1.9318,0.3636,2.2955,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,4,0.75,1.9205,0.5795,2.5,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,5,0.6364,1.8636,0.75,2.6136,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,6,0.5114,1.8295,0.9091,2.7386,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,7,0.4659,1.6364,1.1477,2.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,8,0.4205,1.5682,1.2614,2.8295,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,9,0.4091,1.4318,1.4091,2.8409,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021644,16,54,degree,10,0.3864,1.3409,1.5227,2.8636,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,0,2.4432,0.8068,0.0,0.8068,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,1,2.0,1.1705,0.0795,1.25,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,2,1.6023,1.5,0.1477,1.6477,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,3,1.2045,1.7386,0.3068,2.0455,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,4,1.0227,1.7955,0.4318,2.2273,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,5,0.8864,1.7841,0.5795,2.3636,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,6,0.8182,1.7045,0.7273,2.4318,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,7,0.7614,1.5455,0.9432,2.4886,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,8,0.7273,1.4091,1.1136,2.5227,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,9,0.7159,1.2841,1.25,2.5341,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001645,16,54,betweenness,10,0.7159,1.1364,1.3977,2.5341,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,0,2.4432,0.8068,0.0,0.8068,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,1,2.0909,1.0795,0.0795,1.1591,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,2,1.6136,1.4659,0.1705,1.6364,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,3,1.3409,1.5795,0.3295,1.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,4,1.0909,1.6705,0.4886,2.1591,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,5,0.9773,1.6136,0.6591,2.2727,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,6,0.9205,1.5114,0.8182,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,7,0.8409,1.3864,1.0227,2.4091,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,8,0.8295,1.2955,1.125,2.4205,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,9,0.8295,1.1818,1.2386,2.4205,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011645,16,54,betweenness,10,0.8182,1.0682,1.3636,2.4318,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,0,2.4432,0.8068,0.0,0.8068,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,1,1.9886,1.1705,0.0909,1.2614,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,2,1.5682,1.5,0.1818,1.6818,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,3,1.3295,1.625,0.2955,1.9205,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,4,1.1364,1.6364,0.4773,2.1136,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,5,1.0568,1.5227,0.6705,2.1932,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,6,0.9432,1.4432,0.8636,2.3068,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,7,0.9205,1.2955,1.0341,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,8,0.8977,1.1932,1.1591,2.3523,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,9,0.875,1.125,1.25,2.375,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021645,16,54,betweenness,10,0.8636,1.0227,1.3636,2.3864,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,0,2.5455,0.7045,0.0,0.7045,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,1,2.2273,0.9659,0.0568,1.0227,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,2,1.7841,1.2955,0.1705,1.4659,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,3,1.3295,1.6136,0.3068,1.9205,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,4,0.9773,1.8295,0.4432,2.2727,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,5,0.875,1.7386,0.6364,2.375,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,6,0.8182,1.6818,0.75,2.4318,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,7,0.7955,1.5568,0.8977,2.4545,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,8,0.7955,1.4318,1.0227,2.4545,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,9,0.7955,1.3068,1.1477,2.4545,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001646,16,54,gnn,10,0.7955,1.125,1.3295,2.4545,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,0,2.5455,0.7045,0.0,0.7045,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,1,2.125,1.0568,0.0682,1.125,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,2,1.7159,1.3523,0.1818,1.5341,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,3,1.3636,1.5682,0.3182,1.8864,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,4,1.1477,1.6477,0.4545,2.1023,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,5,1.0114,1.6705,0.5682,2.2386,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,6,0.9659,1.4773,0.8068,2.2841,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,7,0.9318,1.3523,0.9659,2.3182,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,8,0.9205,1.1705,1.1591,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,9,0.8977,1.0682,1.2841,2.3523,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011646,16,54,gnn,10,0.8864,1.0341,1.3295,2.3636,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,0,2.5455,0.7045,0.0,0.7045,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,1,2.1591,1.0,0.0909,1.0909,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,2,1.6818,1.375,0.1932,1.5682,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,3,1.3295,1.5682,0.3523,1.9205,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,4,1.1818,1.5795,0.4886,2.0682,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,5,1.0,1.625,0.625,2.25,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,6,0.9545,1.5114,0.7841,2.2955,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,7,0.9432,1.3409,0.9659,2.3068,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,8,0.9091,1.2727,1.0682,2.3409,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,9,0.8977,1.1705,1.1818,2.3523,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021646,16,54,gnn,10,0.8864,1.0341,1.3295,2.3636,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,0,2.4091,0.8068,0.0,0.8068,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,1,2.0,1.1477,0.0682,1.2159,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,2,1.5909,1.4318,0.1932,1.625,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,3,1.2614,1.6477,0.3068,1.9545,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,4,1.0114,1.6818,0.5227,2.2045,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,5,0.8977,1.6364,0.6818,2.3182,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,6,0.7955,1.5568,0.8636,2.4205,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,7,0.7273,1.4432,1.0455,2.4886,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,8,0.7045,1.3295,1.1818,2.5114,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,9,0.6818,1.1705,1.3636,2.5341,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001743,17,57,random,10,0.6705,1.0568,1.4886,2.5455,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,0,2.4545,0.7614,0.0,0.7614,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,1,1.9659,1.1705,0.0795,1.25,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,2,1.5568,1.5227,0.1364,1.6591,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,3,1.3068,1.6023,0.3068,1.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,4,1.1136,1.6364,0.4659,2.1023,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,5,0.9886,1.5455,0.6818,2.2273,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,6,0.9318,1.4773,0.8068,2.2841,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,7,0.8864,1.3636,0.9659,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,8,0.8636,1.2727,1.0795,2.3523,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,9,0.8523,1.1477,1.2159,2.3636,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011743,17,57,random,10,0.8409,1.0455,1.3295,2.375,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,0,2.3636,0.8523,0.0,0.8523,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,1,1.9545,1.1705,0.0909,1.2614,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,2,1.5909,1.4091,0.2159,1.625,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,3,1.3182,1.5341,0.3636,1.8977,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,4,1.1023,1.5568,0.5568,2.1136,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,5,0.9205,1.5795,0.7159,2.2955,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,6,0.8523,1.4091,0.9545,2.3636,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,7,0.75,1.3636,1.1023,2.4659,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,8,0.6932,1.2614,1.2614,2.5227,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,9,0.6818,1.1136,1.4205,2.5341,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021743,17,57,random,10,0.6477,0.9545,1.6136,2.5682,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,0,2.3068,0.9091,0.0,0.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,1,1.8864,1.25,0.0795,1.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,2,1.4432,1.6023,0.1705,1.7727,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,3,1.0568,1.7955,0.3636,2.1591,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,4,0.7614,1.8864,0.5682,2.4545,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,5,0.625,1.8409,0.75,2.5909,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,6,0.5795,1.7273,0.9091,2.6364,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,7,0.5,1.6136,1.1023,2.7159,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,8,0.4773,1.4886,1.25,2.7386,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,9,0.4659,1.375,1.375,2.75,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001744,17,57,degree,10,0.4205,1.3068,1.4886,2.7955,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,0,2.3068,0.9091,0.0,0.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,1,1.8068,1.3523,0.0568,1.4091,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,2,1.2955,1.7841,0.1364,1.9205,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,3,0.9205,2.0114,0.2841,2.2955,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,4,0.7273,2.0795,0.4091,2.4886,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,5,0.5568,2.0909,0.5682,2.6591,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,6,0.4773,1.8523,0.8864,2.7386,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,7,0.4545,1.6364,1.125,2.7614,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,8,0.4318,1.5909,1.1932,2.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,9,0.4318,1.4659,1.3182,2.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011744,17,57,degree,10,0.4091,1.3523,1.4545,2.8068,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,0,2.3068,0.9091,0.0,0.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,1,1.8977,1.2273,0.0909,1.3182,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,2,1.4773,1.5227,0.2159,1.7386,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,3,1.0909,1.7841,0.3409,2.125,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,4,0.8409,1.8068,0.5682,2.375,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,5,0.6477,1.7955,0.7727,2.5682,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,6,0.5909,1.6023,1.0227,2.625,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,7,0.5795,1.4773,1.1591,2.6364,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,8,0.5568,1.4091,1.25,2.6591,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,9,0.5227,1.2841,1.4091,2.6932,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021744,17,57,degree,10,0.5114,1.0795,1.625,2.7045,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,0,2.4318,0.7841,0.0,0.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,1,2.0682,1.0795,0.0682,1.1477,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,2,1.7045,1.3068,0.2045,1.5114,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,3,1.3295,1.5341,0.3523,1.8864,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,4,1.1591,1.5682,0.4886,2.0568,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,5,1.0,1.5682,0.6477,2.2159,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,6,0.9659,1.4205,0.8295,2.25,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,7,0.8977,1.375,0.9432,2.3182,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,8,0.8864,1.2159,1.1136,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,9,0.8864,1.0568,1.2727,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001745,17,57,betweenness,10,0.875,1.0341,1.3068,2.3409,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,0,2.4318,0.7841,0.0,0.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,1,1.9659,1.1818,0.0682,1.25,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,2,1.5114,1.5568,0.1477,1.7045,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,3,1.3068,1.6591,0.25,1.9091,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,4,1.1477,1.625,0.4432,2.0682,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,5,1.0,1.6705,0.5455,2.2159,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,6,0.9205,1.5682,0.7273,2.2955,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,7,0.8864,1.3864,0.9432,2.3295,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,8,0.8636,1.2727,1.0795,2.3523,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,9,0.8295,1.1818,1.2045,2.3864,88
smoke,beta0.30_gamma0.10,0.3,0.1,1,2011745,17,57,betweenness,10,0.8295,1.0341,1.3523,2.3864,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,0,2.4318,0.7841,0.0,0.7841,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,1,2.0114,1.125,0.0795,1.2045,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,2,1.6591,1.3295,0.2273,1.5568,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,3,1.3864,1.4773,0.3523,1.8295,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,4,1.1818,1.5,0.5341,2.0341,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,5,1.1023,1.4091,0.7045,2.1136,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,6,1.0341,1.3409,0.8409,2.1818,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,7,0.9773,1.2727,0.9659,2.2386,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,8,0.9545,1.1932,1.0682,2.2614,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,9,0.9545,1.0341,1.2273,2.2614,88
smoke,beta0.30_gamma0.10,0.3,0.1,2,2021745,17,57,betweenness,10,0.9318,0.8977,1.3864,2.2841,88
smoke,beta0.30_gamma0.10,0.3,0.1,0,2001746,17,57,gnn,0,2.5114,0.7045,0.0,0.7045,88
